name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Russia, Krasnodar",2017-06-29,29.5,18,23,31.6,18,23.4,19.1,80.5,1.1,100,45.83,rain,0,0,,32.4,279.5,1010.5,33.6,9.6,334.6,28.9,9,,2017-06-29T04:40:06,2017-06-29T20:14:52,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-06-30,30.5,16.5,23.9,31.3,16.5,24.2,18.2,73.8,0.3,100,12.5,rain,0,0,,10.8,160.3,1012.1,19.2,8.5,343.9,29.8,9,,2017-06-30T04:40:37,2017-06-30T20:14:44,0.21,Rain,Clear conditions throughout the day with rain clearing later.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-07-01,33,20.5,26.8,35.7,20.5,27.9,20.6,71.3,0,0,0,,0,0,,10.8,214.7,1013,12,9.7,351.4,30.4,10,,2017-07-01T04:41:09,2017-07-01T20:14:34,0.25,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-07-02,34,20,27.6,36.5,20,28.9,20.5,68.5,0,0,0,,0,0,,14.4,341.9,1009,0,9.5,351.3,30.4,9,,2017-07-02T04:41:43,2017-07-02T20:14:21,0.27,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-07-03,36.5,22,29.2,40.4,22,31.3,20.7,62.6,0,0,0,,0,0,,18,53,1004.5,0.1,10,351.8,30.3,9,,2017-07-03T04:42:19,2017-07-03T20:14:06,0.31,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-07-04,34,22.5,27.6,39.4,22.5,29.2,19.8,62.8,1,100,12.5,rain,0,0,,27,301.4,1002.3,13.2,10,313.4,27.1,9,,2017-07-04T04:42:57,2017-07-04T20:13:49,0.34,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"34929099999,URKK,remote"
"Russia, Krasnodar",2017-07-05,27,18.5,22.7,26.9,18.5,22.7,14,60.6,1.8,100,25,rain,0,0,,23.4,304.3,1014.2,20.5,10,346.1,30,9,,2017-07-05T04:43:36,2017-07-05T20:13:29,0.37,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-07-06,28,14.1,21.7,27.7,14.1,21.6,12.9,60.9,0,0,0,,0,0,,10.8,295.9,1015.3,1.1,10,359.1,31.1,10,,2017-07-06T04:44:17,2017-07-06T20:13:07,0.41,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-07-07,27.5,14.5,21.6,27.7,14.5,21.6,13.7,62.9,0.5,100,20.83,rain,0,0,36,28.8,309.3,1010.9,25,10,320.1,27.5,9,,2017-07-07T04:45:00,2017-07-07T20:12:42,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-07-08,26,13.5,20.8,26,13.5,20.8,12.4,61.8,0.4,100,16.67,rain,0,0,,19.8,285,1013.6,19.7,9.8,293.7,25.3,9,,2017-07-08T04:45:44,2017-07-08T20:12:15,0.47,Rain,Clear conditions throughout the day with afternoon rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-07-09,28,13,20.9,27.2,13,20.8,11.1,57.4,0,0,0,,0,0,,21.6,230.6,1014.2,7.5,9.7,352.4,30.4,9,,2017-07-09T04:46:30,2017-07-09T20:11:46,0.5,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-07-10,27,17.5,22.9,27.9,17.5,23,16,66.1,0,0,0,,0,0,46.8,23.4,256.4,1016,35.6,9.8,290.9,25.2,8,,2017-07-10T04:47:17,2017-07-10T20:11:15,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2017-07-11,29.5,15,23,28.6,15,22.8,13.3,57.4,0,0,0,,0,0,,14.4,144,1017.6,3.2,9.8,355.2,30.7,10,,2017-07-11T04:48:06,2017-07-11T20:10:41,0.58,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-07-12,31,16,24.2,29.8,16,23.8,12.5,52,0,0,0,,0,0,,23.4,59.4,1013.9,1.9,10,350.9,30.3,10,,2017-07-12T04:48:56,2017-07-12T20:10:05,0.61,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-07-13,33,18,26,31.6,18,25.5,11.9,43.2,0,0,0,,0,0,,25.2,66.3,1008,2.1,9.9,347.7,30,9,,2017-07-13T04:49:48,2017-07-13T20:09:27,0.65,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-07-14,32.5,18.5,25.1,33.7,18.5,25.4,17.5,64.7,0,0,0,,0,0,,21.6,221.9,1007.2,30.7,10,270.2,23.5,8,,2017-07-14T04:50:40,2017-07-14T20:08:47,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2017-07-15,31,19.5,25.4,31.4,19.5,25.6,17.5,63.4,6.4,100,54.17,rain,0,0,,18,216.8,1009.7,37.5,10,318.8,27.5,9,,2017-07-15T04:51:34,2017-07-15T20:08:04,0.72,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-07-16,32,20.5,26.1,33,20.5,26.6,17.7,61.4,0,0,0,,0,0,,14.4,298.6,1011.8,25.7,10,284.5,24.5,7,,2017-07-16T04:52:29,2017-07-16T20:07:19,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2017-07-17,33,20,26.2,35.3,20,27.3,19.6,68.9,0,0,0,,0,0,,23.4,23.3,1010.8,12.5,9.7,328.1,28.3,9,,2017-07-17T04:53:26,2017-07-17T20:06:32,0.79,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-07-18,34,20,26.7,35.1,20,27.3,18.6,64.2,0,0,0,,0,0,,21.6,27.7,1011.3,1.9,10,330.6,28.6,9,,2017-07-18T04:54:23,2017-07-18T20:05:43,0.82,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-07-19,33,23,27.1,34,23,27.6,17.5,56.6,11.7,100,12.5,rain,0,0,,34.2,18,1009.5,43.7,10,273,23.6,9,,2017-07-19T04:55:22,2017-07-19T20:04:52,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-07-20,22.5,18,19.9,22.5,18,19.9,17.4,85.6,30.6,100,100,rain,0,0,,25.2,351.1,1010.8,49.1,9.4,202,17.6,6,,2017-07-20T04:56:21,2017-07-20T20:03:59,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-07-21,27.5,18,22.4,28.9,18,22.5,18.5,80,1.6,100,29.17,rain,0,0,,14.4,66.6,1013.2,57.6,10,284.8,24.5,8,,2017-07-21T04:57:21,2017-07-21T20:03:04,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-07-22,29.5,20.5,24.8,31.1,20.5,25.1,18,67.6,3.4,100,62.5,rain,0,0,,23.4,45.1,1011.9,38.5,10,202.3,17.5,6,,2017-07-22T04:58:23,2017-07-22T20:02:07,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-07-23,30,20,24.4,30.6,20,24.7,18.4,71.2,4,100,29.17,rain,0,0,,18,105.1,1012.3,29.4,10,306,26.4,9,,2017-07-23T04:59:25,2017-07-23T20:01:07,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-07-24,31.5,20,25.8,32.7,20,26.2,18.8,68.3,0,0,0,,0,0,,14.4,333,1009.6,5.1,10,315.7,27.4,9,,2017-07-24T05:00:28,2017-07-24T20:00:06,0.03,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-07-25,32,19,26.1,32.7,19,26.5,18.6,66.5,0.6,100,25,rain,0,0,,14.4,293.6,1006.5,13.6,9.3,284.9,24.6,9,,2017-07-25T05:01:31,2017-07-25T19:59:03,0.06,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-07-26,33,21,26.9,33.2,21,27.4,19.1,65.7,0,0,0,,0,0,,14.4,165.2,1005.8,5.7,10,318.3,27.5,9,,2017-07-26T05:02:36,2017-07-26T19:57:58,0.1,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-07-27,36,21,28.3,37.2,21,28.9,18.9,60.9,0,0,0,,0,0,,12.6,110,1005,0.2,9.8,328.2,28.3,9,,2017-07-27T05:03:41,2017-07-27T19:56:51,0.13,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-07-28,35.5,22,28.5,39.7,22,30.3,20.9,65.5,0,0,0,,0,0,,23.4,114.9,1002.2,8.5,10,312.7,27,9,,2017-07-28T05:04:46,2017-07-28T19:55:43,0.16,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-07-29,29,22,25,29.8,22,25.1,18.6,68.7,2.4,100,45.83,rain,0,0,57.6,39.6,214.8,1009.8,28.8,10,278.9,24,8,,2017-07-29T05:05:53,2017-07-29T19:54:33,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-07-30,29,20.5,24.4,29,20.5,24.5,16.9,64.7,0.4,100,16.67,rain,0,0,,30.6,239.5,1014.4,24,10,320.4,27.8,9,,2017-07-30T05:06:59,2017-07-30T19:53:20,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-07-31,30,18,23.7,29.7,18,23.8,16.1,65.1,0,0,0,,0,0,,16.2,296.5,1016.8,5,10,329.4,28.4,9,,2017-07-31T05:08:07,2017-07-31T19:52:07,0.26,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-08-01,32.5,16,24.8,32.3,16,24.7,15.2,58.4,0,0,0,,0,0,36,25.2,58,1018.7,0,10,331.7,28.7,9,,2017-08-01T05:09:14,2017-08-01T19:50:51,0.29,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-08-02,35,18.5,27.4,33.9,18.5,27.1,14,46.7,0,0,0,,0,0,46.8,30.6,49.7,1015.3,0,10,331.8,28.8,9,,2017-08-02T05:10:23,2017-08-02T19:49:34,0.32,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-08-03,36.5,19.5,28.9,36.4,19.5,28.8,14.5,43.6,0,0,0,,0,0,,30.6,46.5,1010.5,0.1,10,318.5,27.5,9,,2017-08-03T05:11:31,2017-08-03T19:48:16,0.36,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-08-04,36.5,19.5,28.9,36.4,19.5,28.7,14.6,44.5,0,0,0,,0,0,,30.6,48.9,1007.1,34,10,238.7,20.7,6,,2017-08-04T05:12:40,2017-08-04T19:46:55,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2017-08-05,38,21.5,30,37.5,21.5,30,14.8,42.3,0,0,0,,0,0,46.8,28.8,54.2,1007.5,1.4,10,308.1,26.7,9,,2017-08-05T05:13:50,2017-08-05T19:45:34,0.42,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-08-06,39,22,30.7,39.2,22,31,15.3,41.1,0,0,0,,0,0,,27,64.9,1008.4,9.6,10,281.6,24.5,8,,2017-08-06T05:14:59,2017-08-06T19:44:10,0.45,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-08-07,34,22.5,29.1,35.8,22.5,29.5,16.7,48.2,0,0,0,,0,0,25.2,12.6,66.7,1007.6,10.8,10,292.7,25.1,8,,2017-08-07T05:16:09,2017-08-07T19:42:46,0.5,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-08-08,36,23,29.3,40.8,23,32.1,22.1,66.8,0,0,0,,0,0,,25.2,220.7,1010.1,0.9,10,301.4,26.1,9,,2017-08-08T05:17:19,2017-08-08T19:41:20,0.52,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-08-09,35,24.5,29.5,38.6,24.5,31.6,21.4,63.9,0,0,0,,0,0,43.2,27,269.5,1013.3,0.1,10,293.4,25.4,9,,2017-08-09T05:18:30,2017-08-09T19:39:52,0.56,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-08-10,35.5,22,29.4,35.3,22,29.1,15.6,46.8,0,0,0,,0,0,,34.2,59.4,1014,0,10,300.5,25.8,9,,2017-08-10T05:19:40,2017-08-10T19:38:24,0.59,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-08-11,34,24,28.9,33.1,24,28.3,11.1,33.8,0,0,0,,0,0,54,37.8,63,1010.3,12.9,10,257.8,22.4,9,,2017-08-11T05:20:51,2017-08-11T19:36:54,0.63,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-08-12,34,23,28.4,34.6,23,28.4,14.7,43.8,0,0,0,,0,0,,27,58.7,1007.9,2.8,10,284,24.7,8,,2017-08-12T05:22:02,2017-08-12T19:35:22,0.66,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-08-13,36,23.5,29.5,36.6,23.5,29.8,16.1,45.6,0,0,0,,0,0,,28.8,69.2,1005,8.4,10,284,24.4,8,,2017-08-13T05:23:13,2017-08-13T19:33:50,0.7,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-08-14,33.5,24,28.7,35.9,24,29.7,17.5,52,0.3,100,12.5,rain,0,0,,25.2,87.5,1007.4,10,10,277.1,23.8,8,,2017-08-14T05:24:24,2017-08-14T19:32:16,0.74,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-08-15,32.5,21,25.8,34.3,21,26.5,20.3,73.7,0.5,100,20.83,rain,0,0,,16.2,331.4,1010.1,23.3,9.9,248.6,21.4,7,,2017-08-15T05:25:36,2017-08-15T19:30:41,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-08-16,34,20,26.9,32.6,20,26.3,12.9,45.2,0,0,0,,0,0,,34.2,69.5,1010.8,14.1,10,294.1,25.4,9,,2017-08-16T05:26:47,2017-08-16T19:29:05,0.81,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-08-17,33,21,27,33.7,21,27.2,15,48.2,0,0,0,,0,0,,28.8,59.7,1009.7,39.9,10,222.7,19.3,8,,2017-08-17T05:27:59,2017-08-17T19:27:28,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2017-08-18,33,23.5,27.2,32.1,23.5,27,14,45.4,0.4,100,16.67,rain,0,0,,36,78.5,1011.8,45.9,10,194.7,16.7,7,,2017-08-18T05:29:10,2017-08-18T19:25:50,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-08-19,33,21.5,26.5,32.6,21.5,26.4,14.9,50.5,0,0,0,,0,0,,32.4,76.7,1013.3,47.2,10,166.9,14.4,5,,2017-08-19T05:30:22,2017-08-19T19:24:11,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2017-08-20,32.5,20,25.2,32.7,20,25.4,16.9,61.9,0,0,0,,0,0,,27,76.8,1012.3,20.6,10,213.3,18.5,7,,2017-08-20T05:31:33,2017-08-20T19:22:31,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2017-08-21,34,19.5,27,34.6,19.5,27.1,15.7,52.2,0,0,0,,0,0,,27,70.7,1008,0.5,10,287,24.8,9,,2017-08-21T05:32:45,2017-08-21T19:20:49,0,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-08-22,33,22.5,27.5,34.3,22.5,28.3,17.3,54.8,2.4,100,45.83,rain,0,0,,34.2,179.2,1005.5,26.3,10,280,24.2,8,,2017-08-22T05:33:57,2017-08-22T19:19:07,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-08-23,25.5,15.5,21.2,25.5,15.5,21.2,17.1,78.7,6.6,100,58.33,rain,0,0,36,23.4,267.3,1011.3,38.2,10,236.8,20.4,8,,2017-08-23T05:35:08,2017-08-23T19:17:25,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-08-24,27.5,13.5,20.9,27.1,13.5,20.8,12.6,63.1,0,0,0,,0,0,,16.2,191,1017.8,12.1,10,281.5,24.4,9,,2017-08-24T05:36:20,2017-08-24T19:15:41,0.08,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-08-25,29,14,21.5,27.9,14,21.4,12.9,61.2,0,0,0,,0,0,,18,87.1,1020.5,4,10,281.2,24.4,9,,2017-08-25T05:37:32,2017-08-25T19:13:56,0.12,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-08-26,30.5,18,24.2,29.6,18,23.9,12.2,49.2,0,0,0,,0,0,36,19.8,42.7,1017.9,19.5,10,254.8,22,8,,2017-08-26T05:38:43,2017-08-26T19:12:11,0.15,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-08-27,33.5,18.5,26.1,32.3,18.5,25.6,11.5,41.9,0,0,0,,0,0,,23.4,39.2,1013.3,5.1,10,273.2,23.5,8,,2017-08-27T05:39:55,2017-08-27T19:10:25,0.18,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-08-28,32,16,25,31.8,16,24.9,13,48.4,0.1,100,4.17,rain,0,0,,18,295.8,1007.4,34.2,10,213,18.4,6,,2017-08-28T05:41:07,2017-08-28T19:08:38,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-08-29,30,18.5,24,29.9,18.5,24,15,59.2,1.8,100,50,rain,0,0,,28.8,295.3,1008.3,47.7,10,177.2,15.3,6,,2017-08-29T05:42:18,2017-08-29T19:06:51,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-08-30,26,16.5,20.6,26,16.5,20.6,12.4,60.9,0.4,100,16.67,rain,0,0,,27,320.6,1012.9,35,10,262.5,22.6,8,,2017-08-30T05:43:30,2017-08-30T19:05:03,0.28,"Rain, Partially cloudy",Clearing in the afternoon with rain in the morning and afternoon.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-08-31,18,15.5,16.7,18,15.5,16.7,15,89.6,12.5,100,62.5,rain,0,0,,14.4,220.4,1014.9,54.7,8.9,136.6,11.9,5,,2017-08-31T05:44:41,2017-08-31T19:03:14,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-09-01,24.5,12.5,19.1,24.5,12.5,19.1,13.1,70.9,0.4,100,16.67,rain,0,0,,19.8,267,1014.5,24.8,10,246.9,21.3,8,,2017-09-01T05:45:53,2017-09-01T19:01:25,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-09-02,26.5,12.5,20,26.5,12.5,20,12.5,65,0,0,0,,0,0,,16.2,250.2,1014.5,9.2,10,269.1,23.4,8,,2017-09-02T05:47:04,2017-09-02T18:59:35,0.37,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-09-03,28,12.5,20.7,27.5,12.5,20.5,12.6,64.3,0,0,0,,0,0,,10.8,164.5,1013.7,0,10,270,23.6,8,,2017-09-03T05:48:16,2017-09-03T18:57:45,0.41,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-09-04,33.5,13.5,23.7,32.9,13.5,23.7,14.4,59.6,0,0,0,,0,0,,14.4,78.4,1010.9,0,10,267.5,23.1,8,,2017-09-04T05:49:27,2017-09-04T18:55:54,0.44,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-09-05,31,18.5,24.6,31.6,18.5,24.9,17.9,68.5,0,0,0,,0,0,,23.4,254.6,1011.4,28.9,9.7,259.9,22.3,8,,2017-09-05T05:50:39,2017-09-05T18:54:02,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2017-09-06,23,17,20.5,23,17,20.5,17.2,81.7,7.2,100,45.83,rain,0,0,,18,330.9,1008.2,76.3,9.6,206.5,17.7,7,,2017-09-06T05:51:50,2017-09-06T18:52:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-09-07,25.5,17,20.7,25.5,17,20.7,15.3,74.3,13.4,100,29.17,rain,0,0,,28.8,252.8,1013.1,36.3,9.6,226.9,19.5,7,,2017-09-07T05:53:02,2017-09-07T18:50:19,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-09-08,27,16.5,21.4,27.2,16.5,21.4,15.1,69.8,0,0,0,,0,0,,18,211.3,1016.9,29.3,10,238.2,20.7,8,,2017-09-08T05:54:13,2017-09-08T18:48:26,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2017-09-09,29,13,21.1,28.5,13,21.1,14.3,68.7,0,0,0,,0,0,,16.2,88.3,1015.9,22.1,10,253.3,22,8,,2017-09-09T05:55:25,2017-09-09T18:46:33,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2017-09-10,29,16.5,22.3,28.8,16.5,22.3,14.9,65.5,0,0,0,,0,0,,16.2,91.8,1013.9,0.8,10,249,21.5,8,,2017-09-10T05:56:36,2017-09-10T18:44:40,0.65,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-09-11,31,16,22.9,30.2,16,22.8,15.5,67.5,0,0,0,,0,0,,9,156.8,1014.7,13.2,9.3,238,20.4,8,,2017-09-11T05:57:48,2017-09-11T18:42:47,0.68,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-09-12,35,16,24.4,33.7,16,24.1,15.1,62.6,0,0,0,,0,0,,14.4,104.8,1012.1,0,9.9,238.2,20.5,8,,2017-09-12T05:59:00,2017-09-12T18:40:53,0.72,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-09-13,35,15,24.3,34.7,15,24.2,15.7,63.6,0,0,0,,0,0,,30.6,193,1011.3,0,10,231.9,20.2,8,,2017-09-13T06:00:11,2017-09-13T18:38:59,0.75,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-09-14,30.5,19,24.1,29.9,19,24,15.6,62.2,0,0,0,,0,0,32.4,18,274.1,1015.4,5.4,10,238.4,20.6,8,,2017-09-14T06:01:23,2017-09-14T18:37:05,0.79,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-09-15,30,14.5,22.2,30,14.5,22.2,13.4,59,0,0,0,,0,0,,16.2,149.2,1012.9,0,10,234.2,20.2,8,,2017-09-15T06:02:35,2017-09-15T18:35:11,0.83,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-09-16,30,15.5,23.2,29.4,15.5,23,13.7,57.9,0,0,0,,0,0,,14.4,203.2,1016,0,10,234.3,20.3,8,,2017-09-16T06:03:46,2017-09-16T18:33:16,0.86,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-09-17,34,16,25,34.6,16,25.2,15.5,58.1,0,0,0,,0,0,,18,67.6,1014.3,0,10,228.7,20,7,,2017-09-17T06:04:58,2017-09-17T18:31:22,0.9,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-09-18,33.5,18.5,26,34.3,18.5,26.5,18.3,65.4,0,0,0,,0,0,,16.2,239.2,1011.5,0,10,225.4,19.3,7,,2017-09-18T06:06:10,2017-09-18T18:29:27,0.93,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-09-19,34,18,25.1,34,18,25.3,18.1,69.4,0,0,0,,0,0,,14.4,103.7,1012.7,0.8,8.5,222.6,19.2,7,,2017-09-19T06:07:22,2017-09-19T18:27:32,0.97,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-09-20,35,18.5,26.5,33.9,18.5,26,13.3,49,0,0,0,,0,0,,19.8,65.5,1011.7,39.1,10,145.7,12.6,4,,2017-09-20T06:08:34,2017-09-20T18:25:38,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2017-09-21,35.5,18.5,26.5,34.3,18.5,26.1,11.8,42,0,0,0,,0,0,,23.4,64,1009.2,14.6,10,211.3,18.3,7,,2017-09-21T06:09:47,2017-09-21T18:23:43,0.04,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2017-09-22,30.5,17,24.7,30.9,17,24.9,15,55.6,1.9,100,12.5,rain,0,0,,25.2,57.6,1008.3,11.1,9.9,197.6,17,7,,2017-09-22T06:10:59,2017-09-22T18:21:49,0.07,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2017-09-23,28,17.5,21.7,27.5,17.5,21.7,15,67.6,15.8,100,100,rain,0,0,,34.2,72.7,1014.8,63,10,151,13,6,,2017-09-23T06:12:11,2017-09-23T18:19:54,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34929099999,URKK"
